run,type,module,name,attrname,attrvalue,vectime,vecvalue
General-0-20251226-14:33:20-84772,runattr,,,datetimef,20251226-143320,,
General-0-20251226-14:33:20-84772,runattr,,,experiment,General,,
General-0-20251226-14:33:20-84772,runattr,,,inifile,omnetpp.ini,,
General-0-20251226-14:33:20-84772,runattr,,,iterationvars,,,
General-0-20251226-14:33:20-84772,runattr,,,iterationvarsd,,,
General-0-20251226-14:33:20-84772,runattr,,,iterationvarsf,,,
General-0-20251226-14:33:20-84772,runattr,,,measurement,,,
General-0-20251226-14:33:20-84772,runattr,,,network,src.AdhocNetwork1,,
General-0-20251226-14:33:20-84772,runattr,,,processid,84772,,
General-0-20251226-14:33:20-84772,runattr,,,repetition,0,,
General-0-20251226-14:33:20-84772,runattr,,,replication,#0,,
General-0-20251226-14:33:20-84772,runattr,,,resultdir,results,,
General-0-20251226-14:33:20-84772,runattr,,,runnumber,0,,
General-0-20251226-14:33:20-84772,runattr,,,seedset,0,,
General-0-20251226-14:33:20-84772,config,,,image-path,../../../inet4.5/images,,
General-0-20251226-14:33:20-84772,config,,,repeat,5,,
General-0-20251226-14:33:20-84772,config,,,network,src.AdhocNetwork1,,
General-0-20251226-14:33:20-84772,config,,,sim-time-limit,50s,,
General-0-20251226-14:33:20-84772,config,,,*.host[*].ipv4.arp.typename,GlobalArp,,
General-0-20251226-14:33:20-84772,config,,,*.host[*].numApps,3,,
